,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
38129,1.77,0.2683093771,0,0,0.0,HBACK,2,F,C,5
38130,0.48,0.6735112936,0,0,0.0,HBACK,4,F,C,3
38131,0.88,0.2683093771,0,0,0.0,SEDAN,3,F,D,5
38132,1.11,0.7310061602,0,0,0.0,HBACK,3,F,A,4
38133,0.99,0.2683093771,0,0,0.0,HBACK,4,F,B,4
38134,0.46,0.2683093771,0,0,0.0,SEDAN,4,M,B,5
38135,0.44,0.1478439425,0,0,0.0,SEDAN,4,F,A,5
38136,1.11,0.2683093771,0,0,0.0,HBACK,3,F,C,4
38137,1.45,0.2683093771,0,0,0.0,HBACK,2,F,B,1
38138,1.54,0.7310061602,0,0,0.0,TRUCK,4,M,F,2
38139,0.8,0.2683093771,0,0,0.0,HBACK,4,M,B,2
38140,1.69,0.2683093771,0,0,0.0,SEDAN,2,M,C,3
38141,0.44,0.7310061602,1,2,2133.3299961,SEDAN,4,F,B,6
38142,0.9,0.2683093771,0,0,0.0,HBACK,3,F,B,3
38143,1.88,0.2683093771,0,0,0.0,STNWG,3,M,A,3
38144,1.6,0.2683093771,0,0,0.0,HBACK,2,F,D,5
38145,0.89,0.2683093771,0,0,0.0,HBACK,3,M,B,2
38146,1.12,0.7310061602,0,0,0.0,SEDAN,3,F,B,4
38147,0.5,0.2683093771,0,0,0.0,SEDAN,4,M,A,5
38148,1.81,0.1368925394,0,0,0.0,HBACK,1,F,D,4
38149,3.96,0.4791238877,0,0,0.0,UTE,1,M,B,4
38150,1.15,0.2683093771,0,0,0.0,STNWG,4,M,A,5
38151,3.45,0.1642710472,0,0,0.0,UTE,2,M,B,2
38152,1.12,0.2683093771,0,0,0.0,HBACK,2,M,D,2
38153,1.28,0.0574948665,0,0,0.0,HBACK,3,F,D,6
38154,0.5,0.5201916495,0,0,0.0,HBACK,4,F,E,3
38155,2.95,0.2683093771,0,0,0.0,STNWG,1,M,C,6
38156,3.87,0.2683093771,0,0,0.0,STNWG,2,F,F,2
38157,4.11,0.3613963039,0,0,0.0,TRUCK,1,M,E,1
38158,1.85,0.4353182752,0,0,0.0,SEDAN,3,M,A,3
38159,0.79,0.424366872,0,0,0.0,HBACK,3,F,D,2
38160,2.9,0.2710472279,0,0,0.0,STNWG,2,F,A,6
38161,0.94,0.7310061602,0,0,0.0,SEDAN,4,M,C,3
38162,1.98,0.2683093771,0,0,0.0,SEDAN,3,F,C,5
38163,2.3,0.2683093771,0,0,0.0,SEDAN,2,F,D,5
38164,3.31,0.7310061602,0,0,0.0,STNWG,3,F,B,3
38165,0.68,0.0657084189,0,0,0.0,STNWG,4,M,C,2
38166,0.96,0.2683093771,0,0,0.0,SEDAN,3,F,B,2
38167,2.75,0.9418206708,0,0,0.0,STNWG,3,M,A,3
38168,1.0,0.2683093771,0,0,0.0,HBACK,3,F,C,4
38169,2.78,0.0574948665,0,0,0.0,STNWG,2,F,C,3
38170,4.08,0.7310061602,0,0,0.0,STNWG,2,F,E,4
38171,1.06,0.2683093771,0,0,0.0,SEDAN,4,F,D,4
38172,0.73,0.6379192334,1,1,876.44999886,HBACK,4,F,B,5
38173,2.6,0.5338809035,0,0,0.0,HBACK,3,M,B,2
38174,2.81,0.3641341547,0,0,0.0,SEDAN,1,F,B,4
38175,1.27,0.2683093771,0,0,0.0,UTE,3,M,E,5
38176,0.89,0.2683093771,0,0,0.0,HBACK,3,F,B,5
38177,0.6,0.6023271732,0,0,0.0,SEDAN,4,M,C,2
38178,0.57,0.2683093771,0,0,0.0,STNWG,4,M,B,5
38179,1.61,0.2683093771,0,0,0.0,STNWG,4,M,E,6
38180,1.27,0.2683093771,0,0,0.0,UTE,3,F,D,6
38181,1.95,0.2737850787,0,0,0.0,STNWG,4,F,E,2
38182,5.37,0.2710472279,0,0,0.0,STNWG,1,M,E,2
38183,1.12,0.2737850787,0,0,0.0,HBACK,2,F,F,3
38184,4.37,0.334017796,0,0,0.0,STNWG,1,F,F,5
38185,1.1,0.0574948665,0,0,0.0,HBACK,2,M,B,5
38186,1.37,0.9308692676,1,1,4192.0699997,HBACK,1,M,A,1
38187,1.36,0.1368925394,0,0,0.0,HBACK,1,M,B,2
38188,1.67,0.6735112936,0,0,0.0,SEDAN,2,F,C,4
38189,1.51,0.0301163587,0,0,0.0,STNWG,4,F,F,5
38190,0.37,0.1368925394,0,0,0.0,HBACK,4,F,D,4
38191,0.77,0.1368925394,0,0,0.0,SEDAN,4,M,A,4
38192,0.29,0.1368925394,0,0,0.0,STNWG,4,F,C,5
38193,5.58,0.6735112936,0,0,0.0,STNWG,1,M,E,1
38194,1.65,0.7529089665,0,0,0.0,SEDAN,2,M,E,6
38195,1.96,0.7556468172,0,0,0.0,SEDAN,1,M,C,5
38196,1.3,0.9993155373,0,0,0.0,PANVN,4,M,B,6
38197,1.84,0.758384668,0,0,0.0,HBACK,2,F,A,6
38198,4.56,0.1368925394,0,0,0.0,STNWG,1,F,F,2
38199,1.2,0.758384668,0,0,0.0,HBACK,2,M,C,2
38200,1.48,0.7556468172,0,0,0.0,STNWG,4,M,C,6
38201,0.88,0.7529089665,0,0,0.0,SEDAN,4,F,D,5
38202,2.49,0.0574948665,0,0,0.0,STNWG,2,F,C,3
38203,2.22,0.7556468172,0,0,0.0,SEDAN,1,F,A,5
38204,1.67,0.7556468172,0,0,0.0,HBACK,3,F,B,5
38205,0.73,0.7556468172,0,0,0.0,SEDAN,4,F,B,5
38206,0.19,0.7529089665,0,0,0.0,HBACK,4,M,A,6
38207,1.54,0.2436687201,0,0,0.0,MIBUS,4,M,A,4
38208,0.77,0.7529089665,0,0,0.0,HBACK,3,M,C,6
38209,2.44,0.9500342231,0,0,0.0,SEDAN,1,F,C,5
38210,1.41,0.7556468172,0,0,0.0,HDTOP,3,F,C,5
38211,1.96,0.1368925394,0,0,0.0,HBACK,1,F,A,3
38212,3.549,0.8459958932,1,1,619.18999958,STNWG,1,M,F,4
38213,0.37,0.7529089665,0,0,0.0,HBACK,4,F,B,6
38214,1.7,0.2436687201,0,0,0.0,SEDAN,3,M,C,6
38215,2.04,0.7556468172,0,0,0.0,STNWG,3,M,E,3
38216,3.4,0.3613963039,0,0,0.0,STNWG,2,M,D,5
38217,1.07,0.5338809035,1,1,200.0,SEDAN,3,F,C,4
38218,0.98,0.3915126626,0,0,0.0,SEDAN,3,F,E,4
38219,1.58,0.2436687201,0,0,0.0,SEDAN,2,F,E,5
38220,1.51,0.0848733744,0,0,0.0,SEDAN,3,F,C,2
38221,1.77,0.7529089665,0,0,0.0,SEDAN,3,F,B,6
38222,2.02,0.6735112936,1,1,369.17999983,STNWG,3,M,B,2
38223,1.81,0.7556468172,0,0,0.0,SEDAN,2,M,A,6
38224,0.54,0.7556468172,0,0,0.0,HBACK,4,F,B,3
38225,0.45,0.2409308693,0,0,0.0,HBACK,4,M,B,5
38226,2.19,0.2436687201,0,0,0.0,TRUCK,4,M,F,2
38227,0.81,0.7885010267,0,0,0.0,PANVN,4,M,A,4
38228,2.67,0.7529089665,0,0,0.0,SEDAN,1,F,C,5
38229,1.08,0.758384668,0,0,0.0,SEDAN,4,M,B,3
38230,1.88,0.7556468172,0,0,0.0,SEDAN,2,M,B,3
38231,1.67,0.7556468172,0,0,0.0,STNWG,4,M,A,4
38232,2.85,0.0547570157,0,0,0.0,SEDAN,1,M,A,4
38233,2.3,0.9993155373,0,0,0.0,PANVN,2,M,B,4
38234,0.97,0.7529089665,1,1,659.84999943,SEDAN,3,M,C,1
38235,0.72,0.7556468172,0,0,0.0,SEDAN,4,F,C,5
38236,2.12,0.758384668,0,0,0.0,SEDAN,1,F,B,3
38237,0.72,0.3613963039,0,0,0.0,HBACK,3,M,A,2
38238,0.38,0.7556468172,0,0,0.0,SEDAN,4,F,C,4
38239,2.76,0.7556468172,0,0,0.0,STNWG,1,F,C,5
38240,0.82,0.758384668,0,0,0.0,HBACK,4,M,D,5
38241,1.41,0.2409308693,0,0,0.0,HBACK,2,F,B,2
38242,1.18,0.7529089665,0,0,0.0,SEDAN,3,F,A,6
38243,0.96,0.2464065708,0,0,0.0,UTE,4,M,E,4
38244,2.0,0.7556468172,0,0,0.0,HBACK,1,M,A,5
38245,2.199,0.9719370294,0,0,0.0,SEDAN,1,F,C,5
38246,2.6,0.6680355921,0,0,0.0,MIBUS,3,F,A,5
38247,2.48,0.0574948665,0,0,0.0,STNWG,2,F,A,3
38248,1.62,0.3504449008,0,0,0.0,HBACK,1,F,D,5
38249,1.31,0.5174537988,0,0,0.0,STNWG,4,F,F,3
38250,1.06,0.7556468172,0,0,0.0,SEDAN,3,F,D,3
38251,1.79,0.7556468172,0,0,0.0,UTE,4,M,B,4
38252,0.47,0.7529089665,0,0,0.0,STNWG,4,F,A,4
38253,0.48,0.2409308693,0,0,0.0,SEDAN,4,M,C,2
38254,1.41,0.758384668,0,0,0.0,SEDAN,3,F,D,5
38255,1.38,0.0246406571,0,0,0.0,HBACK,1,F,C,4
38256,0.93,0.7556468172,0,0,0.0,SEDAN,3,M,A,4
38257,0.63,0.7556468172,0,0,0.0,PANVN,4,F,B,5
38258,2.8,0.7556468172,0,0,0.0,TRUCK,3,M,D,2
38259,0.77,0.7529089665,0,0,0.0,SEDAN,4,F,A,6
38260,1.06,0.038329911,0,0,0.0,HBACK,4,M,C,4
38261,0.88,0.3641341547,0,0,0.0,HBACK,3,M,C,1
38262,4.15,0.2464065708,0,0,0.0,STNWG,3,F,E,2
38263,0.86,0.6078028747,0,0,0.0,SEDAN,4,M,A,6
38264,1.54,0.7556468172,0,0,0.0,TRUCK,4,M,A,4
38265,2.9,0.758384668,0,0,0.0,STNWG,2,F,C,4
38266,1.56,0.2327173169,0,0,0.0,HBACK,1,F,B,6
38267,6.01,0.758384668,0,0,0.0,STNWG,1,F,C,1
38268,3.26,0.7556468172,1,1,200.0,STNWG,2,F,E,5
38269,0.44,0.2436687201,0,0,0.0,SEDAN,4,F,C,3
38270,1.71,0.0574948665,0,0,0.0,SEDAN,3,M,C,2
38271,0.71,0.7556468172,0,0,0.0,HBACK,4,F,A,3
38272,1.95,0.7556468172,0,0,0.0,HBACK,1,F,D,3
38273,0.96,0.7556468172,0,0,0.0,UTE,4,M,D,4
38274,0.81,0.2436687201,0,0,0.0,STNWG,4,F,A,4
38275,1.02,0.7556468172,0,0,0.0,HBACK,4,M,C,3
38276,2.39,0.7556468172,0,0,0.0,STNWG,3,F,D,5
38277,0.95,0.7556468172,0,0,0.0,SEDAN,4,F,C,4
38278,1.18,0.7556468172,0,0,0.0,SEDAN,4,M,C,4
38279,2.1,0.758384668,0,0,0.0,STNWG,3,F,A,4
38280,2.01,0.5941136208,1,2,743.07999969,SEDAN,1,F,E,4
38281,0.98,0.7529089665,0,0,0.0,SEDAN,3,F,A,4
38282,0.71,0.0930869268,0,0,0.0,HBACK,4,F,A,3
38283,0.73,0.7529089665,0,0,0.0,HBACK,3,M,A,4
38284,3.26,0.257357974,0,0,0.0,STNWG,3,F,E,4
38285,1.55,0.7556468172,0,0,0.0,STNWG,3,M,C,2
38286,2.13,0.0739219713,0,0,0.0,MIBUS,4,F,A,3
38287,0.8,0.7556468172,0,0,0.0,HBACK,3,M,C,2
38288,2.43,0.2436687201,0,0,0.0,SEDAN,2,M,C,4
38289,2.46,0.2436687201,0,0,0.0,SEDAN,2,F,D,5
38290,2.01,0.7556468172,0,0,0.0,HBACK,3,F,A,3
38291,0.88,0.2436687201,0,0,0.0,HBACK,3,F,E,4
38292,1.27,0.7556468172,0,0,0.0,SEDAN,3,F,E,5
38293,0.97,0.7556468172,0,0,0.0,SEDAN,3,M,F,2
38294,2.84,0.7529089665,1,1,1564.329998,MIBUS,3,F,A,3
38295,1.62,0.2464065708,0,0,0.0,STNWG,4,F,C,4
38296,1.51,0.0301163587,0,0,0.0,SEDAN,4,M,D,3
38297,3.19,0.7529089665,0,0,0.0,STNWG,1,F,E,5
38298,2.67,0.7529089665,0,0,0.0,SEDAN,1,M,B,4
38299,2.77,0.7556468172,0,0,0.0,STNWG,1,M,A,2
38300,1.77,0.758384668,0,0,0.0,SEDAN,3,F,A,3
38301,1.99,0.758384668,0,0,0.0,SEDAN,2,F,A,6
38302,2.32,0.3613963039,0,0,0.0,SEDAN,1,M,F,4
38303,0.86,0.4052019165,0,0,0.0,HBACK,3,F,C,3
38304,1.36,0.4544832307,1,1,941.86999702,HBACK,2,F,C,2
38305,1.34,0.7556468172,0,0,0.0,SEDAN,3,F,C,4
38306,3.91,0.4845995893,0,0,0.0,SEDAN,1,F,B,5
38307,1.5,0.7556468172,1,1,451.69999981,HDTOP,4,M,B,4
38308,1.2,0.7556468172,0,0,0.0,SEDAN,3,M,A,4
38309,1.08,0.681724846,0,0,0.0,SEDAN,4,F,A,2
38310,1.99,0.2436687201,0,0,0.0,HBACK,2,M,B,2
38311,4.45,0.7556468172,0,0,0.0,STNWG,1,F,E,2
38312,1.29,0.2436687201,0,0,0.0,SEDAN,3,F,C,4
38313,2.41,0.0273785079,0,0,0.0,SEDAN,1,F,D,5
38314,0.43,0.7556468172,0,0,0.0,STNWG,4,M,C,3
38315,1.22,0.7556468172,0,0,0.0,HBACK,3,M,C,3
38316,0.84,0.7556468172,0,0,0.0,HBACK,3,F,C,3
38317,2.05,0.2436687201,0,0,0.0,HDTOP,4,F,E,3
38318,1.36,0.7556468172,0,0,0.0,HBACK,3,F,C,5
38319,0.87,0.7529089665,0,0,0.0,HBACK,3,F,B,3
38320,1.56,0.2464065708,0,0,0.0,SEDAN,3,F,D,3
38321,3.58,0.9993155373,0,0,0.0,STNWG,3,M,A,4
38322,1.22,0.7529089665,0,0,0.0,STNWG,4,F,F,5
38323,2.22,0.7529089665,0,0,0.0,STNWG,3,F,A,3
38324,2.1,0.2464065708,0,0,0.0,SEDAN,2,M,B,4
38325,1.14,0.7529089665,0,0,0.0,STNWG,3,F,A,3
38326,1.65,0.0985626283,0,0,0.0,HBACK,3,M,A,4
38327,0.87,0.6735112936,0,0,0.0,SEDAN,3,M,F,3
38328,2.43,0.9582477755,0,0,0.0,STNWG,2,F,F,4
38329,0.73,0.2436687201,0,0,0.0,SEDAN,4,F,C,2
38330,1.15,0.7529089665,0,0,0.0,SEDAN,3,F,D,4
38331,1.0,0.4024640657,0,0,0.0,HBACK,3,M,A,5
38332,2.67,0.2409308693,0,0,0.0,STNWG,4,M,D,6
38333,0.44,0.3586584531,0,0,0.0,SEDAN,4,M,C,4
38334,2.56,0.7529089665,0,0,0.0,SEDAN,2,F,C,5
38335,1.85,0.9719370294,0,0,0.0,SEDAN,2,M,A,1
38336,1.23,0.7556468172,0,0,0.0,SEDAN,3,F,E,5
38337,1.16,0.7529089665,0,0,0.0,STNWG,4,F,A,3
38338,1.33,0.2436687201,0,0,0.0,SEDAN,3,F,A,4
38339,1.15,0.7556468172,0,0,0.0,STNWG,3,M,C,4
38340,4.16,0.9418206708,0,0,0.0,STNWG,1,F,A,3
38341,0.76,0.2436687201,0,0,0.0,HBACK,3,F,C,5
38342,1.67,0.7556468172,0,0,0.0,HBACK,3,F,C,2
38343,0.3,0.2436687201,0,0,0.0,MIBUS,4,M,A,4
38344,4.26,0.5995893224,0,0,0.0,TRUCK,1,M,E,3
38345,3.21,0.5338809035,0,0,0.0,STNWG,1,F,E,4
38346,0.85,0.7556468172,0,0,0.0,SEDAN,4,F,A,3
38347,1.3,0.6735112936,0,0,0.0,HBACK,2,F,D,4
38348,1.02,0.7556468172,0,0,0.0,HBACK,4,F,A,3
38349,0.91,0.052019165,0,0,0.0,HBACK,3,F,C,5
38350,1.65,0.7556468172,0,0,0.0,HBACK,3,F,B,5
38351,1.349,0.4873374401,0,0,0.0,HBACK,1,F,B,2
38352,1.63,0.0574948665,0,0,0.0,SEDAN,3,F,C,5
38353,0.92,0.7529089665,0,0,0.0,HBACK,3,F,A,2
38354,1.77,0.7529089665,0,0,0.0,SEDAN,3,M,A,3
38355,2.2,0.5995893224,0,0,0.0,HBACK,3,F,C,2
38356,0.87,0.7529089665,1,1,520.11999989,HBACK,3,F,B,3
38357,1.27,0.7529089665,0,0,0.0,SEDAN,3,F,B,4
38358,3.27,0.2464065708,0,0,0.0,STNWG,2,F,A,4
38359,1.83,0.7529089665,0,0,0.0,HBACK,1,F,B,3
38360,2.4,0.2464065708,0,0,0.0,UTE,3,M,D,1
38361,1.42,0.7529089665,0,0,0.0,HBACK,3,M,A,3
38362,2.11,0.7529089665,0,0,0.0,SEDAN,3,M,B,4
38363,3.399,0.5749486653,0,0,0.0,STNWG,1,F,C,3
38364,1.66,0.2409308693,0,0,0.0,HBACK,2,M,A,1
38365,1.66,0.2436687201,0,0,0.0,SEDAN,3,M,A,3
38366,2.49,0.3969883641,0,0,0.0,SEDAN,1,M,C,3
38367,3.96,0.6652977413,1,1,760.76999855,STNWG,1,F,C,3
38368,0.77,0.6680355921,0,0,0.0,HBACK,4,F,A,2
38369,3.46,0.6735112936,0,0,0.0,MCARA,3,F,B,2
38370,1.17,0.6735112936,0,0,0.0,SEDAN,4,M,C,4
38371,0.5,0.5941136208,0,0,0.0,HBACK,4,F,B,3
38372,1.84,0.6735112936,0,0,0.0,STNWG,4,M,D,4
38373,4.33,0.6735112936,0,0,0.0,STNWG,2,M,D,2
38374,0.93,0.3093771389,0,0,0.0,HBACK,3,M,A,3
38375,2.85,0.6598220397,1,1,238.45000076,SEDAN,1,M,C,3
38376,0.3,0.476386037,0,0,0.0,SEDAN,4,F,D,3
38377,1.44,0.3586584531,0,0,0.0,HBACK,1,M,B,2
38378,0.42,0.0273785079,0,0,0.0,SEDAN,4,M,D,1
38379,0.87,0.6735112936,0,0,0.0,SEDAN,3,F,B,5
38380,0.94,0.9418206708,0,0,0.0,HBACK,4,F,C,2
38381,1.33,0.0574948665,0,0,0.0,HBACK,1,M,A,3
38382,0.91,0.6735112936,0,0,0.0,HBACK,3,F,F,1
38383,1.53,0.6735112936,0,0,0.0,UTE,3,M,F,5
38384,5.12,0.0574948665,0,0,0.0,STNWG,2,F,E,1
38385,1.41,0.6735112936,0,0,0.0,SEDAN,3,F,A,4
38386,1.05,0.6735112936,0,0,0.0,HBACK,3,M,A,5
38387,1.84,0.6735112936,1,1,200.0,MIBUS,4,F,C,2
38388,3.4,0.4052019165,0,0,0.0,STNWG,2,M,D,3
38389,0.65,0.6735112936,0,0,0.0,SEDAN,4,F,C,3
38390,1.29,0.0273785079,0,0,0.0,MIBUS,4,M,C,4
38391,1.32,0.0574948665,0,0,0.0,HBACK,1,F,B,2
38392,0.98,0.0492813142,1,1,4939.3799896,SEDAN,4,M,C,4
38393,1.22,0.9993155373,0,0,0.0,HBACK,3,F,A,2
38394,2.1,0.0273785079,0,0,0.0,SEDAN,2,M,B,1
38395,0.36,0.5256673511,0,0,0.0,HBACK,4,F,A,2
38396,0.69,0.476386037,0,0,0.0,HBACK,3,F,E,4
38397,0.97,0.3312799452,0,0,0.0,SEDAN,3,F,D,2
38398,1.28,0.2819986311,0,0,0.0,HBACK,2,F,B,3
38399,2.8,0.0574948665,0,0,0.0,STNWG,3,F,E,2
38400,1.99,0.9472963723,0,0,0.0,STNWG,3,F,B,3
38401,1.14,0.3942505133,0,0,0.0,SEDAN,3,F,A,3
38402,1.01,0.4052019165,0,0,0.0,SEDAN,3,F,A,5
38403,1.66,0.6735112936,0,0,0.0,HBACK,2,M,B,1
38404,0.64,0.0574948665,0,0,0.0,HBACK,4,M,C,2
38405,3.14,0.2902121834,0,0,0.0,STNWG,3,M,C,3
38406,4.15,0.2902121834,0,0,0.0,STNWG,2,M,C,2
38407,2.97,0.1478439425,0,0,0.0,STNWG,2,F,E,4
38408,2.31,0.0574948665,0,0,0.0,STNWG,3,M,E,3
38409,2.05,0.4845995893,0,0,0.0,SEDAN,1,M,C,4
38410,1.0,0.0574948665,0,0,0.0,HBACK,3,M,B,2
38411,2.0,0.59137577,0,0,0.0,SEDAN,2,F,B,5
38412,1.4,0.8323066393,0,0,0.0,HBACK,1,F,C,1
38413,4.64,0.6735112936,0,0,0.0,STNWG,2,F,D,2
38414,1.38,0.476386037,0,0,0.0,UTE,3,M,C,5
38415,2.22,0.6735112936,0,0,0.0,HBACK,1,F,D,5
38416,2.65,0.4052019165,0,0,0.0,TRUCK,1,M,E,5
38417,0.79,0.4052019165,0,0,0.0,HBACK,3,M,C,1
38418,1.55,0.9418206708,0,0,0.0,SEDAN,4,F,A,2
38419,2.39,0.5229295003,0,0,0.0,PANVN,3,M,C,4
38420,1.14,0.4052019165,0,0,0.0,SEDAN,3,F,A,4
38421,1.48,0.5229295003,0,0,0.0,UTE,4,M,D,4
38422,2.01,0.3093771389,0,0,0.0,SEDAN,1,M,C,3
38423,0.58,0.5941136208,0,0,0.0,COUPE,4,F,B,3
38424,1.12,0.34770705,0,0,0.0,HBACK,3,F,B,4
38425,1.7,0.476386037,0,0,0.0,SEDAN,2,F,A,4
38426,1.3,0.6899383984,0,0,0.0,HBACK,1,F,A,2
38427,1.32,0.3230663929,0,0,0.0,SEDAN,4,F,D,6
38428,2.15,0.0273785079,0,0,0.0,SEDAN,1,M,C,6
38429,2.4,0.3093771389,0,0,0.0,SEDAN,2,F,A,3
38430,1.9,0.038329911,0,0,0.0,STNWG,4,M,A,2
38431,4.78,0.0191649555,0,0,0.0,STNWG,1,M,E,1
38432,1.39,0.6899383984,0,0,0.0,HBACK,1,F,A,5
38433,1.05,0.0273785079,0,0,0.0,HBACK,2,F,C,3
38434,0.71,0.2874743326,0,0,0.0,HBACK,3,F,B,3
38435,1.74,0.5941136208,0,0,0.0,COUPE,3,F,B,2
38436,3.41,0.0574948665,0,0,0.0,STNWG,1,M,C,3
38437,1.01,0.0273785079,0,0,0.0,SEDAN,3,F,A,1
38438,1.23,0.0574948665,0,0,0.0,HBACK,2,M,B,4
38439,3.85,0.0574948665,0,0,0.0,STNWG,1,F,A,4
38440,2.44,0.9472963723,0,0,0.0,SEDAN,1,M,C,6
38441,2.11,0.0574948665,0,0,0.0,SEDAN,3,M,E,3
38442,4.14,0.6707734428,0,0,0.0,STNWG,2,M,A,3
38443,4.31,0.0246406571,0,0,0.0,STNWG,1,F,A,2
38444,2.55,0.5941136208,0,0,0.0,STNWG,3,M,B,4
38445,3.54,0.4052019165,0,0,0.0,UTE,2,M,F,1
38446,0.82,0.5941136208,0,0,0.0,HBACK,4,F,C,2
38447,0.69,0.9719370294,0,0,0.0,HBACK,4,F,A,3
38448,0.87,0.6899383984,0,0,0.0,HBACK,3,M,A,3
38449,3.68,0.0273785079,0,0,0.0,STNWG,1,F,F,2
38450,2.42,0.2902121834,0,0,0.0,STNWG,3,F,E,3
38451,1.2,0.2902121834,1,1,200.0,HBACK,1,F,B,4
38452,1.51,0.6899383984,1,1,1291.6499977,MIBUS,4,F,C,3
38453,1.47,0.3093771389,0,0,0.0,HDTOP,4,M,F,2
38454,2.34,0.4052019165,1,1,625.21999931,PANVN,2,F,C,4
38455,0.93,0.0246406571,0,0,0.0,HBACK,2,F,C,3
38456,2.34,0.4052019165,0,0,0.0,STNWG,3,F,F,2
38457,0.44,0.0273785079,0,0,0.0,SEDAN,4,M,B,4
38458,2.11,0.0273785079,0,0,0.0,STNWG,2,F,C,2
38459,0.69,0.0793976728,0,0,0.0,SEDAN,4,M,A,3
38460,2.75,0.1314168378,0,0,0.0,STNWG,3,F,D,3
38461,1.46,0.0273785079,0,0,0.0,HBACK,1,F,A,2
38462,1.52,0.2409308693,0,0,0.0,HBACK,2,F,C,3
38463,2.23,0.3148528405,0,0,0.0,HBACK,2,F,C,4
38464,2.75,0.0547570157,0,0,0.0,STNWG,3,M,D,2
38465,2.099,0.2546201232,0,0,0.0,TRUCK,1,M,B,2
38466,1.38,0.2874743326,0,0,0.0,HBACK,1,M,C,1
38467,0.67,0.5941136208,0,0,0.0,UTE,4,F,E,4
38468,0.69,0.5941136208,1,1,200.0,COUPE,4,M,B,3
38469,2.2,0.9719370294,1,1,345.0,STNWG,4,M,D,1
38470,0.77,0.462696783,0,0,0.0,HBACK,3,M,B,3
38471,1.13,0.1368925394,0,0,0.0,COUPE,3,F,C,6
38472,0.45,0.8514715948,0,0,0.0,SEDAN,4,F,B,3
38473,1.5,0.0273785079,0,0,0.0,HBACK,2,F,C,3
38474,1.58,0.6707734428,1,1,200.0,HBACK,3,F,C,2
38475,1.54,0.4052019165,0,0,0.0,STNWG,3,F,B,4
38476,0.97,0.6899383984,0,0,0.0,SEDAN,3,F,E,6
38477,1.71,0.0246406571,0,0,0.0,HBACK,2,F,A,4
38478,1.22,0.6899383984,0,0,0.0,HBACK,3,F,B,2
38479,4.63,0.0246406571,0,0,0.0,STNWG,1,M,D,5
38480,2.1,0.6707734428,0,0,0.0,TRUCK,2,F,D,4
38481,0.43,0.6707734428,0,0,0.0,UTE,4,M,A,2
38482,2.31,0.3778234086,1,2,19847.73996,COUPE,2,M,B,2
38483,1.77,0.6707734428,0,0,0.0,SEDAN,2,F,F,2
38484,1.93,0.6899383984,0,0,0.0,SEDAN,2,M,C,3
38485,1.79,0.6707734428,0,0,0.0,SEDAN,2,M,A,2
38486,1.44,0.3422313484,0,0,0.0,HBACK,2,F,C,1
38487,1.36,0.4024640657,0,0,0.0,HBACK,1,F,D,3
38488,1.61,0.3093771389,0,0,0.0,SEDAN,2,M,C,4
38489,1.14,0.6707734428,0,0,0.0,HBACK,3,F,C,3
38490,1.19,0.6707734428,0,0,0.0,SEDAN,3,F,D,2
38491,0.5,0.0793976728,0,0,0.0,HBACK,4,F,B,4
38492,1.99,0.2902121834,0,0,0.0,HBACK,1,F,A,2
38493,2.8,0.219028063,0,0,0.0,SEDAN,1,F,A,6
38494,1.39,0.6899383984,0,0,0.0,HBACK,1,F,B,1
38495,1.65,0.1368925394,0,0,0.0,HBACK,1,F,B,2
38496,1.52,0.5831622177,0,0,0.0,HBACK,1,M,B,3
38497,1.68,0.4052019165,0,0,0.0,HBACK,2,M,A,3
38498,2.14,0.0027378508,0,0,0.0,SEDAN,2,F,B,4
38499,0.66,0.476386037,1,1,6377.719986,COUPE,4,M,C,2
38500,1.62,0.0273785079,0,0,0.0,TRUCK,1,M,A,1
38501,0.55,0.0547570157,0,0,0.0,HBACK,4,M,C,4
38502,3.24,0.1368925394,0,0,0.0,STNWG,1,M,C,6
38503,1.32,0.1368925394,0,0,0.0,STNWG,4,M,E,3
38504,1.5,0.3613963039,0,0,0.0,UTE,4,M,E,4
38505,1.75,0.5941136208,0,0,0.0,STNWG,4,F,C,6
38506,2.03,0.4024640657,0,0,0.0,SEDAN,2,M,B,2
38507,1.88,0.4052019165,0,0,0.0,SEDAN,3,M,C,2
38508,2.06,0.0793976728,0,0,0.0,UTE,3,M,F,2
38509,1.38,0.0273785079,0,0,0.0,HBACK,1,F,E,3
38510,3.64,0.5694729637,0,0,0.0,STNWG,1,F,C,6
38511,1.24,0.0793976728,0,0,0.0,HBACK,4,F,C,3
38512,0.8,0.9719370294,0,0,0.0,UTE,4,M,D,2
38513,0.85,0.3613963039,0,0,0.0,HBACK,3,F,C,1
38514,2.87,0.1368925394,0,0,0.0,SEDAN,1,M,A,2
38515,1.38,0.0273785079,0,0,0.0,HBACK,1,F,C,1
38516,0.77,0.6707734428,0,0,0.0,HBACK,3,F,A,1
38517,1.97,0.1232032854,0,0,0.0,SEDAN,2,F,C,4
38518,2.77,0.2217659138,0,0,0.0,STNWG,3,F,C,3
38519,1.36,0.1368925394,0,0,0.0,SEDAN,2,F,B,5
38520,3.49,0.1368925394,0,0,0.0,SEDAN,1,F,C,3
38521,1.71,0.6899383984,0,0,0.0,SEDAN,2,M,D,1
38522,1.97,0.4736481862,0,0,0.0,SEDAN,2,M,A,5
